Datetime,Resolution code,Elia Grid Load
2024-08-26T06:00:00+02:00,PT15M,6584.166
2024-08-26T05:45:00+02:00,PT15M,6335.666
2024-08-26T05:30:00+02:00,PT15M,6277.923
2024-08-26T05:15:00+02:00,PT15M,6076.798
2024-08-26T05:00:00+02:00,PT15M,5973.352
2024-08-26T04:45:00+02:00,PT15M,5818.505
2024-08-26T04:30:00+02:00,PT15M,5784.414
2024-08-26T04:15:00+02:00,PT15M,5743.535
2024-08-26T04:00:00+02:00,PT15M,5677.364
2024-08-26T03:45:00+02:00,PT15M,5686.398
2024-08-26T03:30:00+02:00,PT15M,5601.208
2024-08-26T03:15:00+02:00,PT15M,5694.288
2024-08-26T03:00:00+02:00,PT15M,5796.971
2024-08-26T02:45:00+02:00,PT15M,5734.927
2024-08-26T02:30:00+02:00,PT15M,5796.969
2024-08-26T02:15:00+02:00,PT15M,5827.075
2024-08-26T02:00:00+02:00,PT15M,5910.732
2024-08-26T01:45:00+02:00,PT15M,6025.038
2024-08-26T01:30:00+02:00,PT15M,6052.388
2024-08-26T01:15:00+02:00,PT15M,6093.857
2024-08-26T01:00:00+02:00,PT15M,6124.714
2024-08-26T00:45:00+02:00,PT15M,6187.017
2024-08-26T00:30:00+02:00,PT15M,6264.214
2024-08-26T00:15:00+02:00,PT15M,6287.522
2024-08-26T00:00:00+02:00,PT15M,6440.643
2024-08-25T23:45:00+02:00,PT15M,6543.565
2024-08-25T23:30:00+02:00,PT15M,6699.156
2024-08-25T23:15:00+02:00,PT15M,6815.34
2024-08-25T23:00:00+02:00,PT15M,6857.649
2024-08-25T22:45:00+02:00,PT15M,6864.901
2024-08-25T22:30:00+02:00,PT15M,6981.28
2024-08-25T22:15:00+02:00,PT15M,7047.116
2024-08-25T22:00:00+02:00,PT15M,7110.279
2024-08-25T21:45:00+02:00,PT15M,7170.891
2024-08-25T21:30:00+02:00,PT15M,7186.004
2024-08-25T21:15:00+02:00,PT15M,7399.642
2024-08-25T21:00:00+02:00,PT15M,7444.591
2024-08-25T20:45:00+02:00,PT15M,7386.642
2024-08-25T20:30:00+02:00,PT15M,7299.426
2024-08-25T20:15:00+02:00,PT15M,7187.848
2024-08-25T20:00:00+02:00,PT15M,7092.51
2024-08-25T19:45:00+02:00,PT15M,6926.586
2024-08-25T19:30:00+02:00,PT15M,6769.089
2024-08-25T19:15:00+02:00,PT15M,6540.766
2024-08-25T19:00:00+02:00,PT15M,6250.371
2024-08-25T18:45:00+02:00,PT15M,5978.873
2024-08-25T18:30:00+02:00,PT15M,5627.199
2024-08-25T18:15:00+02:00,PT15M,5219.569
2024-08-25T18:00:00+02:00,PT15M,4993.95
2024-08-25T17:45:00+02:00,PT15M,4635.491
2024-08-25T17:30:00+02:00,PT15M,4297.497
2024-08-25T17:15:00+02:00,PT15M,3941.164
2024-08-25T17:00:00+02:00,PT15M,3528.615
2024-08-25T16:45:00+02:00,PT15M,3238.432
2024-08-25T16:30:00+02:00,PT15M,3018.781
2024-08-25T16:15:00+02:00,PT15M,2849.346
2024-08-25T16:00:00+02:00,PT15M,2568.169
2024-08-25T15:45:00+02:00,PT15M,2381.121
2024-08-25T15:30:00+02:00,PT15M,2200.471
2024-08-25T15:15:00+02:00,PT15M,2071.622
2024-08-25T15:00:00+02:00,PT15M,1910.308
2024-08-25T14:45:00+02:00,PT15M,1954.812
2024-08-25T14:30:00+02:00,PT15M,2000.366
2024-08-25T14:15:00+02:00,PT15M,2102.15
2024-08-25T14:00:00+02:00,PT15M,2086.102
2024-08-25T13:45:00+02:00,PT15M,2049.574
2024-08-25T13:30:00+02:00,PT15M,1988.891
2024-08-25T13:15:00+02:00,PT15M,2010.482
2024-08-25T13:00:00+02:00,PT15M,2121.099
2024-08-25T12:45:00+02:00,PT15M,2232.937
2024-08-25T12:30:00+02:00,PT15M,2119.543
2024-08-25T12:15:00+02:00,PT15M,2213.689
2024-08-25T12:00:00+02:00,PT15M,2116.395
2024-08-25T11:45:00+02:00,PT15M,2089.36
2024-08-25T11:30:00+02:00,PT15M,2112.879
2024-08-25T11:15:00+02:00,PT15M,2185.023
2024-08-25T11:00:00+02:00,PT15M,2271.147
2024-08-25T10:45:00+02:00,PT15M,2331.081
2024-08-25T10:30:00+02:00,PT15M,2568.513
2024-08-25T10:15:00+02:00,PT15M,2815.617
2024-08-25T10:00:00+02:00,PT15M,3174.887
2024-08-25T09:45:00+02:00,PT15M,3553.915
2024-08-25T09:30:00+02:00,PT15M,3700.575
2024-08-25T09:15:00+02:00,PT15M,4044.129
2024-08-25T09:00:00+02:00,PT15M,4218.108
2024-08-25T08:45:00+02:00,PT15M,4412.548
2024-08-25T08:30:00+02:00,PT15M,4650.071
2024-08-25T08:15:00+02:00,PT15M,4812.046
2024-08-25T08:00:00+02:00,PT15M,4915.471
2024-08-25T07:45:00+02:00,PT15M,5206.043
2024-08-25T07:30:00+02:00,PT15M,5369.068
2024-08-25T07:15:00+02:00,PT15M,5390.391
2024-08-25T07:00:00+02:00,PT15M,5439.311
2024-08-25T06:45:00+02:00,PT15M,5538.101
2024-08-25T06:30:00+02:00,PT15M,5613.187
2024-08-25T06:15:00+02:00,PT15M,5597.905
2024-08-25T06:00:00+02:00,PT15M,5639.318
2024-08-25T05:45:00+02:00,PT15M,5526.149
2024-08-25T05:30:00+02:00,PT15M,5442.216
2024-08-25T05:15:00+02:00,PT15M,5377.254
2024-08-25T05:00:00+02:00,PT15M,5352.299
2024-08-25T04:45:00+02:00,PT15M,5271.766
2024-08-25T04:30:00+02:00,PT15M,5218.46
2024-08-25T04:15:00+02:00,PT15M,5172.621
2024-08-25T04:00:00+02:00,PT15M,5154.684
2024-08-25T03:45:00+02:00,PT15M,5050.079
2024-08-25T03:30:00+02:00,PT15M,5098.709
2024-08-25T03:15:00+02:00,PT15M,5186.856
2024-08-25T03:00:00+02:00,PT15M,5264.955
2024-08-25T02:45:00+02:00,PT15M,5372.865
2024-08-25T02:30:00+02:00,PT15M,5355.591
2024-08-25T02:15:00+02:00,PT15M,5440.414
2024-08-25T02:00:00+02:00,PT15M,5420.546
2024-08-25T01:45:00+02:00,PT15M,5518.303
2024-08-25T01:30:00+02:00,PT15M,5598.087
2024-08-25T01:15:00+02:00,PT15M,5588.625
2024-08-25T01:00:00+02:00,PT15M,5600.295
2024-08-25T00:45:00+02:00,PT15M,5653.538
2024-08-25T00:30:00+02:00,PT15M,5721.361
2024-08-25T00:15:00+02:00,PT15M,5694.117
2024-08-25T00:00:00+02:00,PT15M,5739.508
2024-08-24T23:45:00+02:00,PT15M,5878.87
2024-08-24T23:30:00+02:00,PT15M,6015.361
2024-08-24T23:15:00+02:00,PT15M,6112.555
2024-08-24T23:00:00+02:00,PT15M,6189.09
2024-08-24T22:45:00+02:00,PT15M,6231.626
2024-08-24T22:30:00+02:00,PT15M,6325.32
2024-08-24T22:15:00+02:00,PT15M,6491.84
2024-08-24T22:00:00+02:00,PT15M,6656.642
2024-08-24T21:45:00+02:00,PT15M,6882.477
2024-08-24T21:30:00+02:00,PT15M,7033.857
2024-08-24T21:15:00+02:00,PT15M,7270.732
2024-08-24T21:00:00+02:00,PT15M,7311.36
2024-08-24T20:45:00+02:00,PT15M,7375.662
2024-08-24T20:30:00+02:00,PT15M,7409.444
2024-08-24T20:15:00+02:00,PT15M,7399.393
2024-08-24T20:00:00+02:00,PT15M,7392.63
2024-08-24T19:45:00+02:00,PT15M,7522.055
2024-08-24T19:30:00+02:00,PT15M,7544.807
2024-08-24T19:15:00+02:00,PT15M,7355.314
2024-08-24T19:00:00+02:00,PT15M,7176.387
2024-08-24T18:45:00+02:00,PT15M,7028.822
2024-08-24T18:30:00+02:00,PT15M,6813.376
2024-08-24T18:15:00+02:00,PT15M,6420.975
2024-08-24T18:00:00+02:00,PT15M,6092.533
2024-08-24T17:45:00+02:00,PT15M,5661.578
2024-08-24T17:30:00+02:00,PT15M,5255.077
2024-08-24T17:15:00+02:00,PT15M,5081.452
2024-08-24T17:00:00+02:00,PT15M,4926.169
2024-08-24T16:45:00+02:00,PT15M,4521.473
2024-08-24T16:30:00+02:00,PT15M,4220.979
2024-08-24T16:15:00+02:00,PT15M,3956.805
2024-08-24T16:00:00+02:00,PT15M,3625.281
2024-08-24T15:45:00+02:00,PT15M,3098.861
2024-08-24T15:30:00+02:00,PT15M,2593.649
2024-08-24T15:15:00+02:00,PT15M,2177.813
2024-08-24T15:00:00+02:00,PT15M,1694.307
2024-08-24T14:45:00+02:00,PT15M,1493.439
2024-08-24T14:30:00+02:00,PT15M,1406.91
2024-08-24T14:15:00+02:00,PT15M,1340.559
2024-08-24T14:00:00+02:00,PT15M,1671.716
2024-08-24T13:45:00+02:00,PT15M,1854.15
2024-08-24T13:30:00+02:00,PT15M,2023.593
2024-08-24T13:15:00+02:00,PT15M,2008.034
2024-08-24T13:00:00+02:00,PT15M,2285.64
2024-08-24T12:45:00+02:00,PT15M,2459.242
2024-08-24T12:30:00+02:00,PT15M,2443.204
2024-08-24T12:15:00+02:00,PT15M,2635.838
2024-08-24T12:00:00+02:00,PT15M,2731.168
2024-08-24T11:45:00+02:00,PT15M,2882.35
2024-08-24T11:30:00+02:00,PT15M,3115.044
2024-08-24T11:15:00+02:00,PT15M,3393.681
2024-08-24T11:00:00+02:00,PT15M,3693.984
2024-08-24T10:45:00+02:00,PT15M,3971.989
2024-08-24T10:30:00+02:00,PT15M,4165.817
2024-08-24T10:15:00+02:00,PT15M,4326.346
2024-08-24T10:00:00+02:00,PT15M,4313.385
2024-08-24T09:45:00+02:00,PT15M,4209.063
2024-08-24T09:30:00+02:00,PT15M,4327.444
2024-08-24T09:15:00+02:00,PT15M,4434.574
2024-08-24T09:00:00+02:00,PT15M,4597.416
2024-08-24T08:45:00+02:00,PT15M,4710.392
2024-08-24T08:30:00+02:00,PT15M,4968.271
2024-08-24T08:15:00+02:00,PT15M,5207.528
2024-08-24T08:00:00+02:00,PT15M,5306.506
2024-08-24T07:45:00+02:00,PT15M,5302.038
2024-08-24T07:30:00+02:00,PT15M,5421.664
2024-08-24T07:15:00+02:00,PT15M,5526.643
2024-08-24T07:00:00+02:00,PT15M,5565.049
2024-08-24T06:45:00+02:00,PT15M,5754.529
2024-08-24T06:30:00+02:00,PT15M,5894.589
2024-08-24T06:15:00+02:00,PT15M,5857.523
2024-08-24T06:00:00+02:00,PT15M,5901.156
2024-08-24T05:45:00+02:00,PT15M,5798.677
2024-08-24T05:30:00+02:00,PT15M,5914.202
2024-08-24T05:15:00+02:00,PT15M,5905.063
2024-08-24T05:00:00+02:00,PT15M,5896.552
2024-08-24T04:45:00+02:00,PT15M,5983.723
2024-08-24T04:30:00+02:00,PT15M,5970.235
2024-08-24T04:15:00+02:00,PT15M,6009.905
2024-08-24T04:00:00+02:00,PT15M,6120.033
2024-08-24T03:45:00+02:00,PT15M,6179.486
2024-08-24T03:30:00+02:00,PT15M,6289.567
2024-08-24T03:15:00+02:00,PT15M,6281.943
2024-08-24T03:00:00+02:00,PT15M,6406.187
2024-08-24T02:45:00+02:00,PT15M,6305.663
2024-08-24T02:30:00+02:00,PT15M,6337.227
2024-08-24T02:15:00+02:00,PT15M,6363.173
2024-08-24T02:00:00+02:00,PT15M,6404.125
2024-08-24T01:45:00+02:00,PT15M,6378.67
2024-08-24T01:30:00+02:00,PT15M,6501.315
2024-08-24T01:15:00+02:00,PT15M,6578.949
2024-08-24T01:00:00+02:00,PT15M,6486.941
2024-08-24T00:45:00+02:00,PT15M,6614.943
2024-08-24T00:30:00+02:00,PT15M,6766.283
2024-08-24T00:15:00+02:00,PT15M,7030.394
2024-08-24T00:00:00+02:00,PT15M,6898.596
2024-08-23T23:45:00+02:00,PT15M,6938.673
2024-08-23T23:30:00+02:00,PT15M,7017.551
2024-08-23T23:15:00+02:00,PT15M,7266.92
2024-08-23T23:00:00+02:00,PT15M,7504.589
2024-08-23T22:45:00+02:00,PT15M,7474.51
2024-08-23T22:30:00+02:00,PT15M,7427.155
2024-08-23T22:15:00+02:00,PT15M,7580.867
2024-08-23T22:00:00+02:00,PT15M,7624.614
2024-08-23T21:45:00+02:00,PT15M,7606.67
2024-08-23T21:30:00+02:00,PT15M,7718.234
2024-08-23T21:15:00+02:00,PT15M,7845.855
2024-08-23T21:00:00+02:00,PT15M,7814.253
2024-08-23T20:45:00+02:00,PT15M,7828.871
2024-08-23T20:30:00+02:00,PT15M,7925.149
2024-08-23T20:15:00+02:00,PT15M,7808.943
2024-08-23T20:00:00+02:00,PT15M,7807.137
2024-08-23T19:45:00+02:00,PT15M,7603.975
2024-08-23T19:30:00+02:00,PT15M,7544.086
2024-08-23T19:15:00+02:00,PT15M,7423.543
2024-08-23T19:00:00+02:00,PT15M,7164.236
2024-08-23T18:45:00+02:00,PT15M,6992.114
2024-08-23T18:30:00+02:00,PT15M,6611.6
2024-08-23T18:15:00+02:00,PT15M,6355.345
2024-08-23T18:00:00+02:00,PT15M,6086.65
2024-08-23T17:45:00+02:00,PT15M,5820.908
2024-08-23T17:30:00+02:00,PT15M,5442.019
2024-08-23T17:15:00+02:00,PT15M,5084.645
2024-08-23T17:00:00+02:00,PT15M,5082.813
2024-08-23T16:45:00+02:00,PT15M,5110.823
2024-08-23T16:30:00+02:00,PT15M,5037.472
2024-08-23T16:15:00+02:00,PT15M,4927.446
2024-08-23T16:00:00+02:00,PT15M,4722.157
2024-08-23T15:45:00+02:00,PT15M,4742.037
2024-08-23T15:30:00+02:00,PT15M,4924.09
2024-08-23T15:15:00+02:00,PT15M,5041.496
2024-08-23T15:00:00+02:00,PT15M,5175.97
2024-08-23T14:45:00+02:00,PT15M,5291.343
2024-08-23T14:30:00+02:00,PT15M,5348.676
2024-08-23T14:15:00+02:00,PT15M,5572.591
2024-08-23T14:00:00+02:00,PT15M,5656.015
2024-08-23T13:45:00+02:00,PT15M,5639.765
2024-08-23T13:30:00+02:00,PT15M,5719.99
2024-08-23T13:15:00+02:00,PT15M,5753.932
2024-08-23T13:00:00+02:00,PT15M,5812.54
2024-08-23T12:45:00+02:00,PT15M,5665.265
2024-08-23T12:30:00+02:00,PT15M,5593.09
2024-08-23T12:15:00+02:00,PT15M,5477.491
2024-08-23T12:00:00+02:00,PT15M,5273.201
2024-08-23T11:45:00+02:00,PT15M,5215.825
2024-08-23T11:30:00+02:00,PT15M,5271.169
2024-08-23T11:15:00+02:00,PT15M,5144.544
2024-08-23T11:00:00+02:00,PT15M,4937.781
2024-08-23T10:45:00+02:00,PT15M,4813.944
2024-08-23T10:30:00+02:00,PT15M,4813.187
2024-08-23T10:15:00+02:00,PT15M,4919.575
2024-08-23T10:00:00+02:00,PT15M,5109.737
2024-08-23T09:45:00+02:00,PT15M,5402.71
2024-08-23T09:30:00+02:00,PT15M,5579.124
2024-08-23T09:15:00+02:00,PT15M,5812.088
2024-08-23T09:00:00+02:00,PT15M,5765.678
2024-08-23T08:45:00+02:00,PT15M,5602.709
2024-08-23T08:30:00+02:00,PT15M,6064.546
2024-08-23T08:15:00+02:00,PT15M,6155.366
2024-08-23T08:00:00+02:00,PT15M,6297.605
2024-08-23T07:45:00+02:00,PT15M,6486.372
2024-08-23T07:30:00+02:00,PT15M,6512.082
2024-08-23T07:15:00+02:00,PT15M,6474.248
2024-08-23T07:00:00+02:00,PT15M,6416.673
2024-08-23T06:45:00+02:00,PT15M,6347.499
2024-08-23T06:30:00+02:00,PT15M,6323.132
2024-08-23T06:15:00+02:00,PT15M,6251.739
2024-08-23T06:00:00+02:00,PT15M,6166.89
2024-08-23T05:45:00+02:00,PT15M,6000.432
2024-08-23T05:30:00+02:00,PT15M,5816.381
2024-08-23T05:15:00+02:00,PT15M,5774.593
2024-08-23T05:00:00+02:00,PT15M,5750.012
2024-08-23T04:45:00+02:00,PT15M,5553.029
2024-08-23T04:30:00+02:00,PT15M,5514.039
2024-08-23T04:15:00+02:00,PT15M,5511.139
2024-08-23T04:00:00+02:00,PT15M,5493.74
2024-08-23T03:45:00+02:00,PT15M,5405.258
2024-08-23T03:30:00+02:00,PT15M,5488.975
2024-08-23T03:15:00+02:00,PT15M,5589.647
2024-08-23T03:00:00+02:00,PT15M,5573.319
2024-08-23T02:45:00+02:00,PT15M,5597.726
2024-08-23T02:30:00+02:00,PT15M,5689.041
2024-08-23T02:15:00+02:00,PT15M,5613.6
2024-08-23T02:00:00+02:00,PT15M,5635.291
2024-08-23T01:45:00+02:00,PT15M,5555.525
2024-08-23T01:30:00+02:00,PT15M,5696.989
2024-08-23T01:15:00+02:00,PT15M,5719.465
2024-08-23T01:00:00+02:00,PT15M,5741.17
2024-08-23T00:45:00+02:00,PT15M,5847.377
2024-08-23T00:30:00+02:00,PT15M,5862.281
2024-08-23T00:15:00+02:00,PT15M,5970.673
2024-08-23T00:00:00+02:00,PT15M,6149.304
2024-08-22T23:45:00+02:00,PT15M,6272.047
2024-08-22T23:30:00+02:00,PT15M,6462.026
2024-08-22T23:15:00+02:00,PT15M,6667.078
2024-08-22T23:00:00+02:00,PT15M,6867.435
2024-08-22T22:45:00+02:00,PT15M,6935.658
2024-08-22T22:30:00+02:00,PT15M,7038.019
2024-08-22T22:15:00+02:00,PT15M,7174.783
2024-08-22T22:00:00+02:00,PT15M,7134.623
2024-08-22T21:45:00+02:00,PT15M,7388.144
2024-08-22T21:30:00+02:00,PT15M,7555.093
2024-08-22T21:15:00+02:00,PT15M,7654.423
2024-08-22T21:00:00+02:00,PT15M,7737.776
2024-08-22T20:45:00+02:00,PT15M,7669.724
2024-08-22T20:30:00+02:00,PT15M,7619.545
2024-08-22T20:15:00+02:00,PT15M,7695.429
2024-08-22T20:00:00+02:00,PT15M,7546.707
2024-08-22T19:45:00+02:00,PT15M,7425.629
2024-08-22T19:30:00+02:00,PT15M,7384.73
2024-08-22T19:15:00+02:00,PT15M,7179.196
2024-08-22T19:00:00+02:00,PT15M,6960.018
2024-08-22T18:45:00+02:00,PT15M,6874.88
2024-08-22T18:30:00+02:00,PT15M,6582.461
2024-08-22T18:15:00+02:00,PT15M,6343.687
2024-08-22T18:00:00+02:00,PT15M,6087.53
2024-08-22T17:45:00+02:00,PT15M,5604.772
2024-08-22T17:30:00+02:00,PT15M,5189.348
2024-08-22T17:15:00+02:00,PT15M,4797.734
2024-08-22T17:00:00+02:00,PT15M,4425.416
2024-08-22T16:45:00+02:00,PT15M,4126.947
2024-08-22T16:30:00+02:00,PT15M,3804.503
2024-08-22T16:15:00+02:00,PT15M,3388.33
2024-08-22T16:00:00+02:00,PT15M,3074.879
2024-08-22T15:45:00+02:00,PT15M,2770.041
2024-08-22T15:30:00+02:00,PT15M,2560.894
2024-08-22T15:15:00+02:00,PT15M,2294.859
2024-08-22T15:00:00+02:00,PT15M,2155.541
2024-08-22T14:45:00+02:00,PT15M,2067.241
2024-08-22T14:30:00+02:00,PT15M,1909.562
2024-08-22T14:15:00+02:00,PT15M,1857.746
2024-08-22T14:00:00+02:00,PT15M,1582.637
2024-08-22T13:45:00+02:00,PT15M,1508.413
2024-08-22T13:30:00+02:00,PT15M,1492.278
2024-08-22T13:15:00+02:00,PT15M,1579.257
2024-08-22T13:00:00+02:00,PT15M,1669.458
2024-08-22T12:45:00+02:00,PT15M,1628.418
2024-08-22T12:30:00+02:00,PT15M,1634.068
2024-08-22T12:15:00+02:00,PT15M,1695.434
2024-08-22T12:00:00+02:00,PT15M,1868.227
2024-08-22T11:45:00+02:00,PT15M,2172.548
2024-08-22T11:30:00+02:00,PT15M,2355.414
2024-08-22T11:15:00+02:00,PT15M,2494.352
2024-08-22T11:00:00+02:00,PT15M,2808.986
2024-08-22T10:45:00+02:00,PT15M,3189.326
2024-08-22T10:30:00+02:00,PT15M,3609.795
2024-08-22T10:15:00+02:00,PT15M,4061.979
2024-08-22T10:00:00+02:00,PT15M,4480.831
2024-08-22T09:45:00+02:00,PT15M,5012.175
2024-08-22T09:30:00+02:00,PT15M,5345.794
2024-08-22T09:15:00+02:00,PT15M,5633.318
2024-08-22T09:00:00+02:00,PT15M,5890.879
2024-08-22T08:45:00+02:00,PT15M,6171.847
2024-08-22T08:30:00+02:00,PT15M,6432.251
2024-08-22T08:15:00+02:00,PT15M,6569.567
2024-08-22T08:00:00+02:00,PT15M,6683.008
2024-08-22T07:45:00+02:00,PT15M,6840.626
2024-08-22T07:30:00+02:00,PT15M,6943.009
2024-08-22T07:15:00+02:00,PT15M,6974.882
2024-08-22T07:00:00+02:00,PT15M,6894.246
2024-08-22T06:45:00+02:00,PT15M,6810.28
2024-08-22T06:30:00+02:00,PT15M,6719.65
2024-08-22T06:15:00+02:00,PT15M,6707.15
2024-08-22T06:00:00+02:00,PT15M,6570.74
2024-08-22T05:45:00+02:00,PT15M,6113.94
2024-08-22T05:30:00+02:00,PT15M,6115.754
2024-08-22T05:15:00+02:00,PT15M,6002.182
2024-08-22T05:00:00+02:00,PT15M,5944.37
2024-08-22T04:45:00+02:00,PT15M,5906.429
2024-08-22T04:30:00+02:00,PT15M,5868.975
2024-08-22T04:15:00+02:00,PT15M,5936.616
2024-08-22T04:00:00+02:00,PT15M,5948.136
2024-08-22T03:45:00+02:00,PT15M,6028.169
2024-08-22T03:30:00+02:00,PT15M,5980.388
2024-08-22T03:15:00+02:00,PT15M,5969.465
2024-08-22T03:00:00+02:00,PT15M,6037.383
2024-08-22T02:45:00+02:00,PT15M,6087.662
2024-08-22T02:30:00+02:00,PT15M,6158.183
2024-08-22T02:15:00+02:00,PT15M,6258.794
2024-08-22T02:00:00+02:00,PT15M,6266.145
2024-08-22T01:45:00+02:00,PT15M,6390.608
2024-08-22T01:30:00+02:00,PT15M,6512.827
2024-08-22T01:15:00+02:00,PT15M,6610.35
2024-08-22T01:00:00+02:00,PT15M,6563.938
2024-08-22T00:45:00+02:00,PT15M,6608.889
2024-08-22T00:30:00+02:00,PT15M,6753.943
2024-08-22T00:15:00+02:00,PT15M,6763.079
2024-08-22T00:00:00+02:00,PT15M,6855.416
2024-08-21T23:45:00+02:00,PT15M,6865.068
2024-08-21T23:30:00+02:00,PT15M,6960.052
2024-08-21T23:15:00+02:00,PT15M,7173.789
2024-08-21T23:00:00+02:00,PT15M,7271.669
2024-08-21T22:45:00+02:00,PT15M,7451.822
2024-08-21T22:30:00+02:00,PT15M,7553.335
2024-08-21T22:15:00+02:00,PT15M,7793.257
2024-08-21T22:00:00+02:00,PT15M,7778.742
2024-08-21T21:45:00+02:00,PT15M,7794.508
2024-08-21T21:30:00+02:00,PT15M,7880.246
2024-08-21T21:15:00+02:00,PT15M,7986.368
2024-08-21T21:00:00+02:00,PT15M,8130.005
2024-08-21T20:45:00+02:00,PT15M,8076.345
2024-08-21T20:30:00+02:00,PT15M,8006.546
2024-08-21T20:15:00+02:00,PT15M,7959.787
2024-08-21T20:00:00+02:00,PT15M,7986.041
2024-08-21T19:45:00+02:00,PT15M,7788.536
2024-08-21T19:30:00+02:00,PT15M,7609.957
2024-08-21T19:15:00+02:00,PT15M,7275.058
2024-08-21T19:00:00+02:00,PT15M,7032.614
2024-08-21T18:45:00+02:00,PT15M,6852.118
2024-08-21T18:30:00+02:00,PT15M,6563.907
2024-08-21T18:15:00+02:00,PT15M,6302.784
2024-08-21T18:00:00+02:00,PT15M,5986.53
2024-08-21T17:45:00+02:00,PT15M,5715.091
2024-08-21T17:30:00+02:00,PT15M,5407.163
2024-08-21T17:15:00+02:00,PT15M,5049.542
2024-08-21T17:00:00+02:00,PT15M,4775.996
2024-08-21T16:45:00+02:00,PT15M,4530.228
2024-08-21T16:30:00+02:00,PT15M,4286.848
2024-08-21T16:15:00+02:00,PT15M,3969.219
2024-08-21T16:00:00+02:00,PT15M,3755.008
2024-08-21T15:45:00+02:00,PT15M,3560.635
2024-08-21T15:30:00+02:00,PT15M,3337.496
2024-08-21T15:15:00+02:00,PT15M,3157.826
2024-08-21T15:00:00+02:00,PT15M,3043.459
2024-08-21T14:45:00+02:00,PT15M,2847.936
2024-08-21T14:30:00+02:00,PT15M,2823.668
2024-08-21T14:15:00+02:00,PT15M,2765.288
2024-08-21T14:00:00+02:00,PT15M,2862.261
2024-08-21T13:45:00+02:00,PT15M,2892.878
2024-08-21T13:30:00+02:00,PT15M,2908.433
2024-08-21T13:15:00+02:00,PT15M,2860.945
2024-08-21T13:00:00+02:00,PT15M,2950.644
2024-08-21T12:45:00+02:00,PT15M,3071.317
2024-08-21T12:30:00+02:00,PT15M,3210.444
2024-08-21T12:15:00+02:00,PT15M,3282.5
2024-08-21T12:00:00+02:00,PT15M,3628.431
2024-08-21T11:45:00+02:00,PT15M,3900.481
2024-08-21T11:30:00+02:00,PT15M,3911.958
2024-08-21T11:15:00+02:00,PT15M,4062.362
2024-08-21T11:00:00+02:00,PT15M,4242.575
2024-08-21T10:45:00+02:00,PT15M,4398.255
2024-08-21T10:30:00+02:00,PT15M,4710.27
2024-08-21T10:15:00+02:00,PT15M,5053.952
2024-08-21T10:00:00+02:00,PT15M,5242.255
2024-08-21T09:45:00+02:00,PT15M,5476.967
2024-08-21T09:30:00+02:00,PT15M,5830.369
2024-08-21T09:15:00+02:00,PT15M,6012.21
2024-08-21T09:00:00+02:00,PT15M,6238.407
2024-08-21T08:45:00+02:00,PT15M,6611.465
2024-08-21T08:30:00+02:00,PT15M,6697.939
2024-08-21T08:15:00+02:00,PT15M,6940.077
2024-08-21T08:00:00+02:00,PT15M,6985.238
2024-08-21T07:45:00+02:00,PT15M,7015.564
2024-08-21T07:30:00+02:00,PT15M,7103.329
2024-08-21T07:15:00+02:00,PT15M,7183.947
2024-08-21T07:00:00+02:00,PT15M,7216.795
2024-08-21T06:45:00+02:00,PT15M,7096.052
2024-08-21T06:30:00+02:00,PT15M,7092.034
2024-08-21T06:15:00+02:00,PT15M,7062.015
2024-08-21T06:00:00+02:00,PT15M,6931.976
2024-08-21T05:45:00+02:00,PT15M,6640.827
2024-08-21T05:30:00+02:00,PT15M,6643.974
2024-08-21T05:15:00+02:00,PT15M,6608.529
2024-08-21T05:00:00+02:00,PT15M,6554.438
2024-08-21T04:45:00+02:00,PT15M,6238.129
2024-08-21T04:30:00+02:00,PT15M,6240.844
2024-08-21T04:15:00+02:00,PT15M,6098.932
2024-08-21T04:00:00+02:00,PT15M,6031.04
2024-08-21T03:45:00+02:00,PT15M,6036.028
2024-08-21T03:30:00+02:00,PT15M,6013.652
2024-08-21T03:15:00+02:00,PT15M,5999.107
2024-08-21T03:00:00+02:00,PT15M,6055.044
2024-08-21T02:45:00+02:00,PT15M,5984.47
2024-08-21T02:30:00+02:00,PT15M,6037.331
2024-08-21T02:15:00+02:00,PT15M,6164.994
2024-08-21T02:00:00+02:00,PT15M,6174.402
2024-08-21T01:45:00+02:00,PT15M,6206.157
2024-08-21T01:30:00+02:00,PT15M,6208.662
2024-08-21T01:15:00+02:00,PT15M,6229.974
2024-08-21T01:00:00+02:00,PT15M,6414.563
2024-08-21T00:45:00+02:00,PT15M,6532.524
2024-08-21T00:30:00+02:00,PT15M,6572.812
2024-08-21T00:15:00+02:00,PT15M,6505.861
2024-08-21T00:00:00+02:00,PT15M,6459.765
2024-08-20T23:45:00+02:00,PT15M,6550.342
2024-08-20T23:30:00+02:00,PT15M,6654.84
2024-08-20T23:15:00+02:00,PT15M,6767.784
2024-08-20T23:00:00+02:00,PT15M,6869.778
2024-08-20T22:45:00+02:00,PT15M,7048.857
2024-08-20T22:30:00+02:00,PT15M,7166.615
2024-08-20T22:15:00+02:00,PT15M,7213.057
2024-08-20T22:00:00+02:00,PT15M,7364.883
2024-08-20T21:45:00+02:00,PT15M,7494.058
2024-08-20T21:30:00+02:00,PT15M,7610.207
2024-08-20T21:15:00+02:00,PT15M,7746.535
2024-08-20T21:00:00+02:00,PT15M,7878.531
